client_id,marks,time,mark
1048667,5,28.81,1
1056789,2,108.96,0
1054566,2,80.32,0
1060603,5,46.58,1
1050350,5,19.13,1
1060789,5,85.78,1
1062048,5,27.54,1
1049657,5,46.41,1
1058455,1,17.88,0
1051780,5,94.24,1
1039546,4,52.52,1
1057144,5,51.43,1
1004541,5,42.29,1
1054005,2,68.58,0
1034225,4,50.17,1
1048781,5,57.31,1
1050781,2,102.05,0
1039481,5,108.88,1
1055577,5,72.63,1
1041297,2,97.81,0
1060005,5,54.63,1
1020834,5,45.24,1
1054937,5,77.2,1
1045516,4,64.44,1
1047003,5,25.93,1
1061277,5,58.12,1
1050868,5,46.71,1
1053253,4,85.02,1
1000312,5,42.06,1
1057349,4,30.55,1
1060939,4,109.32,1
1047471,5,78.57,1
1049734,5,51.83,1
1053068,5,27.21,1
1060826,5,67.39,1
1052902,4,77.15,1
1044545,5,28.81,1
1047205,5,77.76,1
1050075,5,11.23,1
1056930,2,85.23,0
1016238,5,56.4,1
1053401,5,27.95,1
1052474,5,52.87,1
1001964,5,82.28,1
1040041,2,53.52,0
1042411,5,40.78,1
1056920,3,34.19,0
1062009,1,14.31,0
1055462,5,66.0,1
1056496,4,45.11,1
1046324,2,74.31,0
1059713,2,11.2,0
1048997,5,18.27,1
1059373,5,28.77,1
1038167,4,60.63,1
1055793,4,98.25,1
1027069,5,90.87,1
1052981,5,81.46,1
1033383,4,73.46,1
1046340,3,16.43,0
1054310,4,85.25,1
1053587,3,68.13,0
1056525,2,109.49,0
1049580,4,69.65,1
1051444,5,48.86,1
1049289,2,43.97,0
1055685,4,58.73,1
1047164,4,105.0,1
1060771,5,86.8,1
1012353,4,77.22,1
1047925,5,60.9,1
1055034,5,76.53,1
1020562,5,79.98,1
1048998,5,55.59,1
1048503,3,29.32,0
1056884,4,63.22,1
1048029,5,60.01,1
1054975,4,112.45,1
1055884,3,20.7,0
1052375,5,80.9,1
1055006,4,63.57,1
1059082,5,105.92,1
1049057,5,49.37,1
101059,5,87.55,1
1051301,5,96.1,1
1050129,5,60.01,1
1058861,5,62.06,1
1043735,2,38.45,0
101783,2,41.24,0
1053515,4,58.03,1
1050435,4,75.32,1
1053313,5,24.48,1
1056419,4,83.96,1
1041596,5,89.54,1
1056329,4,63.08,1
1059002,5,119.13,1
1047649,5,62.33,1
1051123,4,92.3,1
1061954,5,83.75,1
1051948,5,47.09,1
1055318,5,70.36,1
1050156,4,48.42,1
1057896,2,47.21,0
1050624,2,21.9,0
1060283,4,56.36,1
1052391,4,65.51,1
1054820,5,35.01,1
1057292,5,6.97,1
1054110,4,102.46,1
1048411,5,80.09,1
1054941,2,73.98,0
1030900,5,60.93,1
1036745,3,95.06,0
1015652,5,69.48,1
1051336,5,55.93,1
1050109,5,48.13,1
1060812,3,80.0,0
1060436,5,52.23,1
1029790,4,27.57,1
101000,4,69.13,1
1051148,2,43.96,0
1019453,2,85.7,0
1060528,5,85.76,1
1053284,5,69.21,1
1033441,4,37.12,1
1055083,4,79.71,1
1060323,1,14.19,0
1049821,5,58.73,1
1030521,4,71.63,1
1052463,5,57.08,1
1055178,5,34.38,1
1060176,5,41.95,1
1051024,3,38.41,0
1058269,5,64.73,1
1055353,5,54.4,1
1054266,3,73.46,0
1052495,3,41.12,0
1048496,2,118.79,0
1048860,4,37.07,1
1049644,4,95.31,1
1060236,5,30.26,1
1053225,5,79.38,1
1050880,4,111.33,1
1050012,2,58.03,0
1020157,1,22.76,0
1050272,2,49.09,0
1058139,4,131.35,1
1037732,2,48.21,0
1003449,5,93.7,1
1052796,3,44.6,0
1053123,5,68.68,1
1050948,5,48.29,1
1056705,5,66.89,1
1061679,5,57.65,1
1051729,4,62.87,1
1046456,5,45.18,1
1055233,2,56.08,0
1016983,1,19.72,0
1052227,4,74.49,1
1057588,5,92.72,1
1049953,3,64.71,0
1050010,4,76.81,1
1045269,5,91.5,1
1035868,4,31.18,1
1061499,5,69.6,1
1052951,4,107.04,1
1055309,4,78.3,1
1050721,5,89.77,1
1048046,4,69.4,1
1047288,3,24.58,0
1048121,5,74.93,1
1054632,5,113.96,1
1060994,3,31.45,0
1054534,5,97.7,1
1053841,2,94.86,0
1054106,1,18.02,0
1051422,2,102.79,0
1030354,5,36.08,1
1055590,5,107.14,1
1061486,2,64.73,0
1005671,1,18.38,0
1000600,4,56.84,1
1054178,4,68.38,1
1040466,2,49.93,0
1048994,2,118.54,0
1054360,4,110.82,1
1049367,5,62.88,1
1057872,4,66.7,1
1011582,1,9.5,0
1047777,3,20.6,0
1052194,5,42.37,1
1053830,5,72.66,1
1053616,1,17.13,0
1061698,3,32.39,0
1049893,5,70.7,1
1054687,4,45.7,1
1052001,4,46.97,1
1050515,5,56.38,1
1049265,4,68.11,1
1044150,1,21.56,0
100427,5,63.83,1
1051771,4,69.69,1
1046403,2,98.19,0
1003442,5,2.73,1
1053667,1,10.77,0
1045576,1,22.34,0
1050651,5,97.55,1
1047537,5,56.78,1
1055603,5,35.9,1
1050148,4,86.74,1
1059096,5,63.97,1
1058304,2,51.6,0
1045824,5,39.41,1
1054460,1,16.11,0
1056653,4,62.31,1
1043806,4,45.27,1
1054424,5,70.23,1
1054629,4,91.59,1
1027713,5,79.04,1
101053,5,94.65,1
1052697,5,29.08,1
1049307,5,62.45,1
1048984,5,70.54,1
1061612,4,39.01,1
1051423,5,106.41,1
1047973,1,9.16,0
1007553,1,12.39,0
1048521,1,13.24,0
1046802,5,88.1,1
1026975,3,58.37,0
1030247,5,41.87,1
1053808,1,17.08,0
1059246,5,49.38,1
1057062,5,93.56,1
1025960,5,94.7,1
1056873,5,51.36,1
1002266,3,15.8,0
1053660,1,11.48,0
1060127,5,59.48,1
1049165,5,69.96,1
1051089,2,62.08,0
1055447,2,47.8,0
1056296,2,12.7,0
1046460,2,92.72,0
1037123,2,61.38,0
1055136,2,75.02,0
1043827,5,120.21,1
1053772,2,24.47,0
1054249,2,96.58,0
1043076,4,91.31,1
1047596,5,89.87,1
1055363,2,36.97,0
1046912,5,83.84,1
1052404,5,67.62,1
1056048,5,18.72,1
1003904,1,20.97,0
1038312,5,77.28,1
1058836,2,108.37,0
1056972,5,86.24,1
1058829,2,97.87,0
1048965,4,93.7,1
1054212,4,73.17,1
1053085,2,18.45,0
1051915,5,113.37,1
1029474,5,115.77,1
1048061,5,45.92,1
1051712,5,48.48,1
1059010,4,28.71,1
1044308,5,33.05,1
1060554,2,38.42,0
1052831,4,34.54,1
1056588,5,34.84,1
1051659,1,14.43,0
1059468,5,49.31,1
1051515,3,38.08,0
1008474,2,116.27,0
1054833,5,100.76,1
1052075,5,39.41,1
1058350,5,72.39,1
1049958,2,60.41,0
1051696,3,34.8,0
1052105,5,75.01,1
1047457,2,32.94,0
1051886,5,89.13,1
1052843,5,72.04,1
1048304,4,94.28,1
1055498,2,20.11,0
1059563,1,17.52,0
1055269,3,96.77,0
1018902,5,62.58,1
1052896,5,64.87,1
101582,2,51.05,0
1042645,2,106.13,0
1005879,4,108.32,1
1061386,3,22.57,0
1053306,5,61.78,1
1053433,2,62.77,0
1047879,5,33.22,1
1048580,5,74.66,1
1052437,5,53.31,1
1062104,2,81.68,0
1048826,1,11.38,0
1048763,5,111.07,1
1046738,5,61.28,1
1039309,4,61.17,1
1055820,4,93.63,1
1049355,2,61.78,0
1053973,4,60.99,1
1052370,2,27.21,0
1005785,5,123.83,1
1053344,2,94.06,0
1043599,5,93.27,1
1047530,5,144.39,1
1050729,2,10.86,0
1021734,5,101.59,1
1048593,2,90.02,0
1034576,5,92.04,1
1048948,5,58.63,1
1055826,5,52.25,1
1053834,3,90.11,0
1042651,5,65.94,1
1053108,2,59.74,0
1052809,5,70.73,1
1047841,5,81.82,1
1054553,2,52.11,0
1047270,4,45.14,1
1044909,4,57.52,1
1022821,3,68.3,0
1055313,4,91.79,1
1051970,3,82.86,0
1056221,5,82.07,1
1049535,5,42.24,1
1040022,2,31.24,0
1055079,4,50.17,1
1049505,4,27.79,1
1042727,5,105.99,1
1057482,2,101.19,0
1048953,5,85.14,1
1053311,2,52.71,0
1048518,3,26.26,0
1051740,5,57.6,1
1020535,5,27.97,1
1050367,5,61.97,1
1057686,2,32.89,0
1061072,5,91.1,1
1055255,1,14.71,0
1051714,2,75.36,0
1049096,5,34.24,1
1052525,2,53.25,0
1055588,5,68.34,1
1043412,1,13.62,0
1060800,5,93.44,1
1051927,5,79.14,1
1046678,4,60.62,1
1053369,3,63.02,0
1048973,5,31.3,1
1058462,4,55.04,1
1045916,4,24.73,1
1058420,4,25.54,1
1027295,5,49.02,1
1056580,5,59.79,1
1058594,5,76.84,1
1050810,4,60.5,1
1050131,5,47.21,1
1014930,5,24.91,1
1042930,2,93.28,0
1050677,1,9.71,0
1057440,5,72.52,1
1058421,2,96.53,0
1050509,5,41.12,1
1047005,5,36.35,1
1050642,5,94.41,1
1049496,5,34.0,1
1058889,5,102.82,1
1061461,4,36.33,1
1047356,5,102.54,1
1057115,4,19.14,1
1055966,3,50.3,0
1057509,5,114.46,1
1049174,5,76.4,1
1049078,5,48.89,1
1047579,5,83.01,1
1050540,3,106.39,0
101600,4,78.77,1
1058222,5,43.61,1
1054210,5,64.39,1
1050424,4,83.75,1
1050987,1,16.31,0
1051960,1,16.19,0
1058227,3,35.06,0
1044180,5,36.18,1
1049014,4,45.82,1
1046286,2,61.13,0
1054852,2,63.38,0
1057735,5,33.12,1
1050317,5,34.17,1
1052919,4,42.13,1
1060819,5,49.69,1
1058783,5,30.89,1
1047219,4,53.73,1
1040966,2,65.83,0
1052800,5,32.56,1
1058593,2,20.15,0
1044580,4,102.67,1
1053691,4,68.34,1
1000481,5,83.58,1
1057477,4,106.01,1
1050789,5,71.65,1
1060891,2,53.07,0
1047678,5,125.15,1
1056064,4,58.7,1
1061262,4,106.14,1
1058427,5,65.84,1
1030203,5,64.35,1
1050946,5,50.83,1
1060383,3,108.57,0
1054325,2,43.12,0
1050153,5,62.19,1
1046231,2,109.69,0
1056818,2,41.09,0
1051761,5,41.76,1
1056600,5,77.62,1
1054705,4,105.78,1
1053623,2,35.2,0
1050532,4,8.1,1
1047602,2,37.07,0
1010107,2,51.92,0
1026794,5,42.69,1
1056214,2,101.04,0
1051958,5,96.53,1
1050608,2,76.29,0
1055598,2,84.28,0
1051650,5,101.21,1
1010420,2,96.1,0
1056053,1,15.68,0
1056999,4,15.25,1
1045590,2,129.73,0
1052027,5,61.17,1
1014598,5,90.76,1
1054279,5,95.39,1
1009845,2,108.01,0
1053965,5,109.01,1
1058054,5,109.32,1
1052748,5,29.45,1
1051260,1,17.0,0
1043458,2,46.64,0
1055177,2,40.02,0
1061291,2,63.89,0
1028575,2,71.82,0
1046089,5,70.04,1
1046409,5,47.09,1
1053010,4,29.27,1
1055648,2,97.84,0
1056307,4,76.43,1
1052678,5,77.62,1
1048546,5,98.6,1
1049467,2,75.68,0
1050189,5,64.38,1
1046016,4,109.52,1
1057382,4,19.42,1
1049585,1,28.13,0
1016886,4,44.37,1
1061607,4,61.08,1
1047199,2,29.0,0
1053131,5,68.44,1
1058830,4,99.76,1
1058278,4,14.89,1
1048313,5,92.3,1
1054301,3,80.05,0
1053832,4,87.38,1
1055418,2,104.3,0
1051053,1,18.61,0
1052006,4,53.86,1
1021964,5,78.83,1
1045146,4,90.96,1
1055799,2,57.9,0
1050568,5,8.98,1
1052937,5,105.47,1
1048376,5,44.96,1
1025550,5,98.07,1
1028836,5,93.39,1
1051837,5,67.61,1
1052922,3,120.07,0
1046999,4,98.08,1
1056757,4,41.81,1
1046413,3,18.68,0
1054646,5,18.56,1
1031232,2,46.51,0
1050695,4,57.89,1
1050906,5,56.76,1
1047504,4,62.37,1
1056449,5,74.66,1
1019847,4,85.27,1
1054464,5,102.14,1
1000930,2,56.45,0
1053527,4,71.32,1
1048273,4,58.65,1
1060835,3,59.63,0
1046898,5,47.92,1
1046487,5,82.81,1
1056465,4,111.2,1
1008772,4,92.63,1
1045562,2,26.56,0
1057709,5,87.89,1
1050219,5,83.02,1
1029752,4,82.58,1
1050958,1,17.85,0
1048259,5,70.16,1
1052317,5,89.59,1
1050807,2,58.53,0
1057469,4,55.76,1
1038302,4,90.99,1
1056095,2,36.29,0
1061454,5,24.3,1
1044071,2,76.77,0
1049202,4,72.53,1
1057799,2,80.07,0
1049130,5,90.24,1
1047888,5,82.87,1
1038224,5,118.57,1
1058979,4,18.91,1
1059898,2,131.86,0
1006110,5,108.81,1
1053847,5,58.61,1
1051504,5,62.16,1
1056513,2,73.05,0
1057333,2,88.18,0
1061466,5,52.69,1
1061542,5,97.93,1
1056414,3,57.55,0
1057798,3,54.21,0
1060876,5,23.46,1
1047271,2,77.75,0
1061411,1,8.07,0
1050521,5,32.67,1
1048302,5,73.47,1
1054713,1,21.11,0
1052795,4,55.58,1
1056082,5,43.21,1
1054851,2,37.47,0
1058318,5,116.93,1
1059826,5,103.01,1
1037444,4,76.91,1
1060059,5,0.99,1
1053575,4,87.63,1
1057754,5,7.01,1
1061857,4,56.06,1
1055924,5,89.96,1
1024472,2,37.11,0
1056800,4,39.65,1
1049564,3,84.55,0
1034780,4,54.0,1
1050737,5,79.63,1
1056644,5,111.52,1
1060963,2,43.1,0
1058991,5,27.64,1
1048102,2,66.54,0
1050278,2,20.6,0
1031336,5,43.14,1
1049224,5,145.78,1
1061215,3,43.46,0
1059122,4,18.69,1
1053332,5,75.61,1
1056213,5,58.83,1
1049876,2,71.92,0
1050564,5,71.3,1
1043628,4,56.45,1
1051279,5,63.43,1
1052338,3,51.57,0
1055150,5,48.56,1
1047959,3,90.11,0
1043486,3,44.68,0
1056838,4,35.74,1
1061927,5,81.5,1
1062029,5,58.51,1
1049631,2,29.14,0
1006879,1,18.64,0
1056399,3,73.28,0
1055189,2,53.57,0
1062101,5,112.16,1
1057466,2,75.94,0
1020291,4,73.97,1
1061317,5,80.36,1
1001802,1,20.54,0
1038524,5,19.55,1
1025752,4,78.36,1
1057419,5,34.57,1
1055642,5,85.48,1
1058162,4,103.17,1
1055279,5,81.92,1
1058117,2,62.1,0
1049615,4,101.18,1
1042711,5,77.43,1
1052059,5,19.42,1
1050204,2,117.17,0
1050175,5,14.08,1
1050861,4,68.83,1
1061523,1,17.7,0
1060678,4,66.65,1
1054664,3,75.09,0
1053418,2,26.52,0
1059044,5,47.91,1
1050957,3,54.97,0
1050821,5,130.71,1
1049319,2,72.16,0
1053453,4,21.73,1
1057930,4,92.06,1
1047560,3,62.51,0
1057350,2,68.35,0
1041039,5,8.23,1
1014419,4,103.02,1
1060071,5,94.22,1
1047085,5,68.46,1
1058518,4,65.31,1
1045316,4,88.92,1
1026201,5,56.45,1
1057832,5,96.25,1
1053140,5,71.7,1
1035216,4,52.14,1
1060142,1,14.95,0
1055432,2,11.82,0
1055031,5,114.74,1
1047007,3,18.09,0
1052708,5,36.91,1
1054637,5,75.29,1
1007777,4,50.88,1
1050022,2,15.07,0
1052574,2,72.57,0
1057130,4,70.44,1
1046212,5,60.07,1
1049193,1,21.55,0
1051736,2,45.86,0
1042104,5,91.66,1
1055030,4,69.61,1
1060066,3,108.6,0
1024902,5,63.87,1
1057114,4,80.14,1
1055570,4,112.86,1
1036381,5,40.17,1
1049329,5,24.8,1
1049051,3,74.8,0
1055198,2,41.31,0
1042196,3,77.1,0
1053919,5,97.17,1
1051546,5,37.12,1
1059816,2,75.88,0
1036360,4,113.91,1
1052460,2,77.05,0
101254,2,60.87,0
1057462,3,86.24,0
1047509,1,14.37,0
1056457,4,67.48,1
1053181,4,55.28,1
1054416,5,45.92,1
1047033,4,112.91,1
1054518,4,26.03,1
1062106,5,19.45,1
1005765,4,78.42,1
1055872,3,1.65,0
1023895,4,70.64,1
1036736,3,72.69,0
1051750,5,89.33,1
1026894,5,46.79,1
1047326,5,91.44,1
1054015,1,17.2,0
1060328,3,93.77,0
1046724,4,57.37,1
1047358,3,80.88,0
1048575,1,20.31,0
1058580,1,19.29,0
1050243,5,121.68,1
1058712,2,3.02,0
1003756,5,60.5,1
1050913,4,64.48,1
1044229,2,114.4,0
1046027,4,152.83,1
1048666,5,62.28,1
1046361,5,45.24,1
1056168,4,61.58,1
1057652,5,100.75,1
1049169,4,151.02,1
1048623,5,41.84,1
1051774,4,125.71,1
1048308,4,66.54,1
1053676,5,108.11,1
1050713,3,36.0,0
1042132,5,87.92,1
1051101,5,90.55,1
1038109,5,55.56,1
1048582,4,38.98,1
1057200,5,94.62,1
1008177,2,89.0,0
1061261,2,14.02,0
1049895,5,48.99,1
1047107,5,124.39,1
1053323,5,73.01,1
1023113,2,48.09,0
1053969,5,97.6,1
1043574,5,63.91,1
1058134,4,37.08,1
1046052,5,117.22,1
1049291,5,66.27,1
1016233,5,111.56,1
1048509,5,40.72,1
1050314,5,113.45,1
1057427,5,99.0,1
1018441,5,33.92,1
1050613,5,54.96,1
1052470,2,75.77,0
1050249,4,87.6,1
1011361,1,13.57,0
1038696,5,72.99,1
1057998,3,50.12,0
1047893,1,11.45,0
1058254,1,16.01,0
1048729,1,17.09,0
1051028,5,23.12,1
1049456,5,85.28,1
1048057,4,26.8,1
1051424,5,19.51,1
1045264,5,49.01,1
1048318,2,66.63,0
1055262,2,66.43,0
1049633,2,66.07,0
1037213,1,16.58,0
1053721,4,72.24,1
1050796,5,104.31,1
1050936,3,52.15,0
1056187,2,102.29,0
1049313,5,60.58,1
1058689,4,50.35,1
1055437,5,74.19,1
1049707,5,58.78,1
1032800,3,57.21,0
1053968,4,57.44,1
1019930,5,57.86,1
1040293,5,37.65,1
1053180,5,19.55,1
1049032,5,34.38,1
1012928,5,31.36,1
1052571,4,99.25,1
100700,5,96.58,1
1053702,5,84.45,1
1053591,5,71.3,1
1060516,1,11.8,0
1053794,5,81.66,1
1058146,2,82.64,0
1048637,2,44.44,0
1042951,2,68.07,0
1061181,5,53.42,1
1059279,1,18.11,0
1046787,5,71.8,1
1050090,1,18.36,0
1015311,5,87.3,1
1053655,5,24.48,1
1056439,2,69.41,0
1053200,4,27.97,1
1061931,4,51.43,1
1060866,5,86.61,1
1054041,5,104.74,1
1044589,2,30.79,0
1048421,2,48.16,0
1055987,3,64.99,0
1050724,5,74.23,1
1017881,4,104.84,1
1053826,5,52.71,1
1060859,5,94.92,1
1047909,4,58.3,1
1056717,5,150.09,1
1051843,4,69.13,1
1050972,4,62.99,1
1053325,2,77.58,0
1058757,1,9.67,0
1057052,4,100.79,1
1050886,3,68.07,0
1036635,5,66.36,1
1025730,1,14.33,0
1027711,2,65.17,0
1051194,1,28.44,0
1061095,2,96.19,0
1049732,4,87.6,1
1059789,5,73.24,1
1050756,5,67.95,1
1056467,1,14.67,0
1028649,1,12.83,0
1026555,4,115.36,1
1050517,5,64.14,1
1059864,2,77.43,0
1060103,2,23.61,0
1026769,5,90.87,1
1048801,1,15.89,0
1052444,5,33.89,1
1048757,5,73.92,1
1054324,5,121.04,1
1057314,5,22.73,1
1051414,1,16.15,0
1057987,3,53.35,0
1043385,5,64.59,1
1050995,3,60.14,0
1059045,1,9.53,0
1051510,2,65.65,0
1052061,2,32.34,0
1047820,4,78.83,1
1059286,4,57.06,1
1053183,4,106.77,1
1054527,1,20.25,0
1047707,5,72.06,1
1059491,5,45.52,1
1058355,4,82.73,1
1053534,2,67.45,0
1058468,2,23.67,0
1059829,5,41.71,1
1058940,2,42.57,0
1053822,2,76.15,0
1051742,5,106.73,1
1057473,5,52.2,1
1061051,4,99.13,1
1052134,3,48.99,0
1043710,5,41.54,1
1048566,5,68.69,1
1052633,5,92.01,1
1048262,1,13.32,0
1059701,3,19.98,0
1052072,5,42.13,1
1047699,5,72.11,1
1017389,5,73.32,1
1058792,1,18.14,0
1046602,1,12.4,0
1061331,4,30.31,1
1046852,5,40.18,1
1048115,5,48.78,1
1045256,1,19.28,0
1036143,2,82.83,0
1050914,5,50.73,1
1057228,5,60.93,1
1059631,5,50.66,1
1042763,5,60.31,1
1052499,3,3.67,0
1051597,4,45.7,1
1057694,3,72.36,0
1062196,5,100.51,1
1046287,2,45.43,0
1051077,1,18.48,0
1060220,5,113.45,1
1002869,4,32.66,1
1048767,5,64.3,1
1054569,5,23.22,1
1051192,5,27.06,1
1051321,5,115.98,1
1053057,1,16.11,0
1060256,5,94.61,1
1058608,5,51.58,1
1054590,4,65.97,1
1054923,5,82.97,1
1055856,2,40.44,0
1059615,2,109.13,0
1053814,4,129.47,1
101785,4,75.4,1
1061728,1,16.26,0
1002409,2,79.0,0
1051776,2,55.0,0
1049107,2,64.37,0
1056512,5,56.39,1
1049011,5,87.01,1
1026604,5,113.76,1
1054400,2,48.51,0
1048379,2,101.36,0
1047631,5,76.88,1
1054677,4,2.87,1
1048792,4,26.51,1
1053150,5,60.06,1
1038845,2,53.66,0
1053062,5,12.23,1
1027304,5,65.28,1
1049187,5,36.93,1
1053542,5,76.89,1
1055124,2,77.63,0
1052948,3,9.26,0
1000207,5,73.06,1
1060693,5,61.58,1
1046649,2,20.69,0
1010821,2,60.72,0
1022345,5,49.52,1
1049587,5,53.17,1
1057728,5,30.95,1
1042953,5,55.65,1
1058723,4,84.82,1
1055661,5,53.95,1
1050573,4,90.02,1
1050927,5,84.47,1
1049262,5,48.57,1
1056994,4,80.26,1
1037395,5,5.78,1
1053893,4,8.58,1
1058864,4,144.39,1
1060544,4,68.91,1
1050772,3,52.09,0
1058872,5,81.58,1
1054009,4,84.15,1
1049796,5,67.44,1
1047444,3,99.13,0
1047012,4,80.11,1
1045694,3,63.65,0
1052734,2,35.14,0
1058360,2,107.43,0
1050743,5,20.92,1
1051036,4,59.18,1
1056862,2,62.71,0
1050502,4,129.5,1
1049889,5,78.33,1
1038026,2,26.68,0
1053340,5,100.51,1
1059665,5,29.06,1
1037359,5,130.63,1
1046623,4,21.44,1
1046703,1,13.46,0
100405,5,79.88,1
1048861,5,66.2,1
1035249,5,38.59,1
1061700,5,59.4,1
1062220,5,30.52,1
1057726,1,14.84,0
1047495,2,93.98,0
1048683,5,73.49,1
1046629,5,91.58,1
1024108,4,83.65,1
1054756,5,52.88,1
1050879,4,93.37,1
1058875,1,12.6,0
1049111,5,41.77,1
1057273,5,40.55,1
1053109,4,78.65,1
1043799,5,73.04,1
1050833,2,66.3,0
1049911,4,112.01,1
1016028,5,43.88,1
1055270,3,48.36,0
1060569,5,61.38,1
1056121,4,23.05,1
1051265,4,42.28,1
1050594,1,2.77,0
1041839,1,15.44,0
1042554,2,14.19,0
1058549,5,109.92,1
1022904,5,43.14,1
1047424,5,106.08,1
1058891,2,45.83,0
1026139,5,40.78,1
1008228,5,111.2,1
1050198,5,89.17,1
1051980,4,7.09,1
1057106,5,28.78,1
1040587,5,117.18,1
1043602,5,35.58,1
1049389,4,26.28,1
1052945,5,79.09,1
1048912,5,75.06,1
1048436,5,52.95,1
1061108,5,52.94,1
1052454,2,54.29,0
1005358,5,11.12,1
1052859,4,5.12,1
1045514,4,91.54,1
1045750,4,54.74,1
1053507,5,104.31,1
1056351,2,34.46,0
1049679,5,54.79,1
1051478,4,42.53,1
1050373,5,37.22,1
1061775,5,80.54,1
1049970,1,10.05,0
1052229,4,32.66,1
1047523,2,93.48,0
1061965,5,111.69,1
1052020,4,50.43,1
1051447,4,26.11,1
1056854,5,51.94,1
1046537,1,12.52,0
1049691,5,64.02,1
1053252,4,43.7,1
1059847,2,56.21,0
1061569,5,63.54,1
1060130,4,63.93,1
1050384,2,68.77,0
1049227,2,40.08,0
1048985,2,44.91,0
1046090,5,108.88,1
1045451,3,39.98,0
1059074,5,45.66,1
1048625,5,68.43,1
1055264,5,55.94,1
1051092,1,16.13,0
1053972,4,45.55,1
1047647,5,91.43,1
1048872,5,55.94,1
1049748,5,101.67,1
1039010,4,103.35,1
1055400,4,152.83,1
1010053,5,59.27,1
1054836,4,99.56,1
1042342,2,45.89,0
1056130,4,49.45,1
1054559,5,36.3,1
1049969,2,51.92,0
1052380,1,12.99,0
1054045,2,77.47,0
1013969,4,3.25,1
1051454,5,37.22,1
1024979,4,91.51,1
1049084,4,55.0,1
1051732,2,35.67,0
1027556,4,9.56,1
1046399,5,25.0,1
1056132,5,34.85,1
1025122,4,50.59,1
1056070,5,72.55,1
1048815,2,38.0,0
1050040,3,66.6,0
1057737,2,67.83,0
1049029,5,44.94,1
1044345,4,53.08,1
1048846,4,113.21,1
1060145,5,81.17,1
1049207,5,68.13,1
1059836,5,56.47,1
1046918,5,78.52,1
1058662,4,21.67,1
1058248,5,40.36,1
1010404,2,45.0,0
1052243,4,53.7,1
1050358,4,109.1,1
1023190,5,12.23,1
1019318,4,51.03,1
1042434,4,76.76,1
1049907,5,32.91,1
1048514,4,13.89,1
1042894,4,89.18,1
1046508,5,67.3,1
1057714,4,44.78,1
1058148,2,37.47,0
1056560,1,13.49,0
1054295,2,57.7,0
1049473,2,120.87,0
1018621,4,81.37,1
1060367,3,55.85,0
1029420,4,43.91,1
1049883,5,68.57,1
1049382,5,54.9,1
1060961,5,21.39,1
1047571,5,80.34,1
1044329,4,64.99,1
1051145,5,45.22,1
1036522,5,92.28,1
1058391,1,10.06,0
1061293,5,87.42,1
1050441,5,65.66,1
1051451,5,89.96,1
1058189,4,91.81,1
1057707,5,96.98,1
1050553,2,86.65,0
1052381,5,86.47,1
1036735,5,91.31,1
1052781,4,65.76,1
1055846,3,40.02,0
1057127,4,89.36,1
1053326,5,22.11,1
1049196,5,95.7,1
1051663,4,35.98,1
1057546,5,102.18,1
1058917,2,67.82,0
1050167,5,60.58,1
1057442,5,49.22,1
1058597,2,83.27,0
1056697,5,87.77,1
1007191,2,83.4,0
1053902,4,96.65,1
1029332,1,14.87,0
1047410,5,64.92,1
1050055,5,105.0,1
1057075,4,99.19,1
1049860,2,37.67,0
1052115,5,113.26,1
1049576,2,108.19,0
1054371,4,58.52,1
1034959,5,52.67,1
1053413,5,65.93,1
1034389,5,63.98,1
1054798,4,83.05,1
1059653,5,72.25,1
1046971,1,14.92,0
1049773,1,16.52,0
1051456,5,120.21,1
1036494,1,14.1,0
1049838,3,28.74,0
1026506,5,109.51,1
1057824,2,100.31,0
1056454,2,51.15,0
1046883,4,42.57,1
1057021,5,61.14,1
1045769,4,26.99,1
1061359,5,90.56,1
1052857,3,89.51,0
1042950,4,116.78,1
1028338,4,94.61,1
1047386,5,72.84,1
1048621,5,91.26,1
1062202,2,56.77,0
1056420,5,77.28,1
1056795,1,10.05,0
1058135,5,86.33,1
1049826,3,57.6,0
1036747,5,41.95,1
1027316,5,84.41,1
1052827,4,58.7,1
1016104,5,80.34,1
1052865,5,67.36,1
1054067,5,32.66,1
1047848,2,82.81,0
1058531,4,51.7,1
1060147,5,95.14,1
1049569,5,81.5,1
1057472,4,96.1,1
1053718,5,49.7,1
1050298,2,19.54,0
1049153,4,10.93,1
1056327,5,101.59,1
1008807,5,47.0,1
1049229,4,92.93,1
1042023,5,57.15,1
1045709,4,63.93,1
1057211,5,63.08,1
1053349,4,40.27,1
1056729,4,77.72,1
1056377,4,52.23,1
1059190,1,17.06,0
1050369,1,7.07,0
1061670,1,9.71,0
1052045,3,85.65,0
1054418,5,9.11,1
1048138,5,66.0,1
1054056,2,62.98,0
1052063,5,109.71,1
1049350,4,41.21,1
1010940,4,31.9,1
1057575,5,94.57,1
1055487,3,98.47,0
1057644,4,67.27,1
1059391,4,35.67,1
1044186,2,63.78,0
1042657,5,74.37,1
1048120,4,32.36,1
1060415,2,64.92,0
1056092,5,89.25,1
1058255,4,52.98,1
1051593,2,58.27,0
1051555,5,72.5,1
1050082,5,46.26,1
1053541,5,76.84,1
1050768,4,50.02,1
1046391,2,61.29,0
1052601,5,42.75,1
1045935,5,41.63,1
1054992,4,8.5,1
1050925,5,72.23,1
1061956,5,70.51,1
1060047,5,61.86,1
